tab_id,col_id,row_id,label,context,entity
TYXZ96D03,1,3,Australia,['Australia'],http://www.wikidata.org/entity/Q408
TYXZ96D03,1,4,Nestlé,['Nestlé'],http://www.wikidata.org/entity/Q160746
TYXZ96D03,1,6,Milo of Croton,['Milo of Croton'],http://www.wikidata.org/entity/Q338948
TYXZ96D10,1,1,Wassail,['Wassail'],http://www.wikidata.org/entity/Q3405739
TYXZ96D10,1,2,"apple juice, apple cider, Mulling spices","['apple juice, apple cider, Mulling spices']","http://www.wikidata.org/entity/Q618355,http://www.wikidata.org/entity/Q5977438,http://www.wikidata.org/entity/Q6934259"
TYXZ96D11,1,1,Leben,['Leben'],http://www.wikidata.org/entity/Q6511289
TYXZ96D11,1,3,strained yogurt,['strained yogurt'],http://www.wikidata.org/entity/Q1147190
TYXZ96D13,1,4,Vienna,['Vienna'],http://www.wikidata.org/entity/Q1741
TYXZ96D13,1,6,Austria,['Austria'],http://www.wikidata.org/entity/Q40
TYXZ96D30,1,2,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
TYXZ96D30,1,3,milk,['milk'],http://www.wikidata.org/entity/Q8495
TYXZ96D30,1,5,milk,['milk'],http://www.wikidata.org/entity/Q8495
TYXZ96D38,1,1,Category:Near beer,['Category:Near beer'],http://www.wikidata.org/entity/Q9543310
TYXZ96D38,1,4,small beer,['small beer'],http://www.wikidata.org/entity/Q13420305
TYXZ96D49,1,2,People's Republic of China,"[""People's Republic of China""]",http://www.wikidata.org/entity/Q148
TYXZ96D49,1,5,rice,['rice'],http://www.wikidata.org/entity/Q5090
SUAX103Z003,1,1,Chinese cuisine,['Chinese cuisine'],http://www.wikidata.org/entity/Q10876842
SUAX103Z003,1,3,People's Republic of China,"[""People's Republic of China""]",http://www.wikidata.org/entity/Q148
SUAX103Z013,1,1,steak au poivre,['steak au poivre'],http://www.wikidata.org/entity/Q3146449
SUAX103Z013,1,3,People's Republic of China,"[""People's Republic of China""]",http://www.wikidata.org/entity/Q148
SUAX103Z013,1,4,pork meat,['pork meat'],http://www.wikidata.org/entity/Q191768
SUAX103Z041,1,2,Spain,['Spain'],http://www.wikidata.org/entity/Q29
SUAX103Z075,1,2,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
SUAX103Z075,1,3,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
SUAX103Z077,1,1,Wiki Loves Cultura Popular Brasil - Culinária,['Wiki Loves Cultura Popular Brasil - Culinária'],http://www.wikidata.org/entity/Q116741808
SUAX103Z077,1,3,India,['India'],http://www.wikidata.org/entity/Q668
SUAX103Z095,1,2,"pork meat, edible mushroom","['pork meat, edible mushroom']","http://www.wikidata.org/entity/Q191768,http://www.wikidata.org/entity/Q654236"
SUAX103Z103,1,1,Wiki Loves Cultura Popular Brasil - Culinária,['Wiki Loves Cultura Popular Brasil - Culinária'],http://www.wikidata.org/entity/Q116741808
SUAX103Z103,1,2,Portugal,['Portugal'],http://www.wikidata.org/entity/Q45
SUAX103Z103,1,3,Category:Feijoada,['Category:Feijoada'],http://www.wikidata.org/entity/Q55326671
SUAX103Z103,1,5,Phaseolus vulgaris,['Phaseolus vulgaris'],http://www.wikidata.org/entity/Q42339
LVBM112U006,1,1,"sandwich, burger, jiamo","['sandwich, burger, jiamo']","http://www.wikidata.org/entity/Q28803,http://www.wikidata.org/entity/Q111981894,http://www.wikidata.org/entity/Q111981908"
LVBM112U006,1,2,England,['England'],http://www.wikidata.org/entity/Q21
LVBM112U006,1,3,"John Montagu, 4th Earl of Sandwich","['John Montagu, 4th Earl of Sandwich']",http://www.wikidata.org/entity/Q334953
LVBM112U012,1,2,Trinidad and Tobago,['Trinidad and Tobago'],http://www.wikidata.org/entity/Q754
LVBM112U012,1,3,potato,['potato'],http://www.wikidata.org/entity/Q16587531
LVBM112U018,1,2,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
LVBM112U018,1,3,"pastrami, rye bread","['pastrami, rye bread']","http://www.wikidata.org/entity/Q1347754,http://www.wikidata.org/entity/Q3893120"
LVBM112U019,1,1,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
LVBM112U019,1,2,bun,['bun'],http://www.wikidata.org/entity/Q13377687
LVBM112U026,1,2,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
LVBM112U026,1,3,ground beef,['ground beef'],http://www.wikidata.org/entity/Q3408258
LVBM112U034,1,1,Wiki Loves Cultura Popular Brasil - Culinária,['Wiki Loves Cultura Popular Brasil - Culinária'],http://www.wikidata.org/entity/Q116741808
LVBM112U034,1,3,Brazil,['Brazil'],http://www.wikidata.org/entity/Q155
LVBM112U034,1,4,Brazilian cuisine,['Brazilian cuisine'],http://www.wikidata.org/entity/Q614394
LVBM112U034,1,5,Brazilian cuisine,['Brazilian cuisine'],http://www.wikidata.org/entity/Q614394
LVBM112U034,1,6,Casimiro Pinto Neto,['Casimiro Pinto Neto'],http://www.wikidata.org/entity/Q8342029
LVBM112U034,1,7,Ponto Chic,['Ponto Chic'],http://www.wikidata.org/entity/Q10351525
LVBM112U034,1,8,Bauru,['Bauru'],http://www.wikidata.org/entity/Q241645
LVBM112U053,1,2,"bread roll, Irish breakfast","['bread roll, Irish breakfast']","http://www.wikidata.org/entity/Q23004,http://www.wikidata.org/entity/Q18432211"
LVBM112U057,1,2,chicken meat,['chicken meat'],http://www.wikidata.org/entity/Q864693
LVBM112U061,1,2,bread,['bread'],http://www.wikidata.org/entity/Q7802
LVBM112U078,1,2,Puerto Rico,['Puerto Rico'],http://www.wikidata.org/entity/Q1183
LVBM112U078,1,3,cuisine of the United States,['cuisine of the United States'],http://www.wikidata.org/entity/Q40578
LVBM112U078,1,4,plantain,['plantain'],http://www.wikidata.org/entity/Q165449
LVBM112U078,1,5,appetizer,['appetizer'],http://www.wikidata.org/entity/Q1628963
LVBM112U079,1,1,Barros Luco,['Barros Luco'],http://www.wikidata.org/entity/Q1340323
LVBM112U079,1,2,Chile,['Chile'],http://www.wikidata.org/entity/Q298
LVBM112U079,1,3,"cheese, ham","['cheese, ham']","http://www.wikidata.org/entity/Q10943,http://www.wikidata.org/entity/Q170486"
LVBM112U079,1,4,bread,['bread'],http://www.wikidata.org/entity/Q7802
LVBM112U079,1,5,Ernesto Barros Jarpa,['Ernesto Barros Jarpa'],http://www.wikidata.org/entity/Q5836780
LVBM112U087,1,1,Argentina,['Argentina'],http://www.wikidata.org/entity/Q414
LVBM112U087,1,2,bun,['bun'],http://www.wikidata.org/entity/Q13377687
LVBM112U090,1,1,Australia,['Australia'],http://www.wikidata.org/entity/Q408
LVBM112U090,1,2,white bread,['white bread'],http://www.wikidata.org/entity/Q1501889
LVBM112U093,1,1,United Kingdom,['United Kingdom'],http://www.wikidata.org/entity/Q145
LVBM112U093,1,2,toast,['toast'],http://www.wikidata.org/entity/Q6128
LVBM112U093,1,3,"toast, bread","['toast, bread']","http://www.wikidata.org/entity/Q6128,http://www.wikidata.org/entity/Q7802"
LVBM112U093,1,4,pie iron,['pie iron'],http://www.wikidata.org/entity/Q717314
DKQC114I018,1,2,France,['France'],http://www.wikidata.org/entity/Q142
DKQC114I018,1,3,meat,['meat'],http://www.wikidata.org/entity/Q10990
DKQC114I019,1,1,Macedonian cuisine,['Macedonian cuisine'],http://www.wikidata.org/entity/Q1199032
DKQC114I019,1,2,veal,['veal'],http://www.wikidata.org/entity/Q957434
DKQC114I020,1,2,The Gambia,['The Gambia'],http://www.wikidata.org/entity/Q1005
DKQC114I027,1,2,Arabian Peninsula,['Arabian Peninsula'],http://www.wikidata.org/entity/Q31945
DKQC114I027,1,3,crumb,['crumb'],http://www.wikidata.org/entity/Q1552373
DKQC114I036,1,2,Georgia,['Georgia'],http://www.wikidata.org/entity/Q230
DKQC114I036,1,3,bean,['bean'],http://www.wikidata.org/entity/Q379813
DKQC114I046,1,1,"Ethiopia, Eritrea","['Ethiopia, Eritrea']","http://www.wikidata.org/entity/Q115,http://www.wikidata.org/entity/Q986"
DKQC114I046,1,2,"Ethiopian cuisine, vegetarian cuisine, Eritrean cuisine","['Ethiopian cuisine, vegetarian cuisine, Eritrean cuisine']","http://www.wikidata.org/entity/Q257508,http://www.wikidata.org/entity/Q638022,http://www.wikidata.org/entity/Q846275"
DKQC114I046,1,3,berbere,['berbere'],http://www.wikidata.org/entity/Q818763
DKQC114I046,1,4,"berbere, onion, chickpea, garlic","['berbere, onion, chickpea, garlic']","http://www.wikidata.org/entity/Q818763,http://www.wikidata.org/entity/Q3406628,http://www.wikidata.org/entity/Q21156930,http://www.wikidata.org/entity/Q21546392"
DKQC114I049,1,1,German cuisine,['German cuisine'],http://www.wikidata.org/entity/Q47629
DKQC114I049,1,4,Germany,['Germany'],http://www.wikidata.org/entity/Q183
DKQC114I053,1,2,France,['France'],http://www.wikidata.org/entity/Q142
DKQC114I053,1,3,veal,['veal'],http://www.wikidata.org/entity/Q957434
DKQC114I072,1,2,Spain,['Spain'],http://www.wikidata.org/entity/Q29
DKQC114I072,1,3,tripe,['tripe'],http://www.wikidata.org/entity/Q470873
DKQC114I073,1,2,France,['France'],http://www.wikidata.org/entity/Q142
DKQC114I073,1,3,French cuisine,['French cuisine'],http://www.wikidata.org/entity/Q6661
DKQC114I073,1,4,French cuisine,['French cuisine'],http://www.wikidata.org/entity/Q6661
DKQC114I073,1,5,beef,['beef'],http://www.wikidata.org/entity/Q192628
DKQC114I074,1,1,eating crow,['eating crow'],http://www.wikidata.org/entity/Q5331293
DKQC114I074,1,2,Corvus,['Corvus'],http://www.wikidata.org/entity/Q43365
DKQC114I076,1,3,"table salt, Piper nigrum, olive oil, Rosmarinus officinalis, Thymus, bay leaf, onion, eggplant, tomato, garlic","['table salt, Piper nigrum, olive oil, Rosmarinus officinalis, Thymus, bay leaf, onion, eggplant, tomato, garlic']","http://www.wikidata.org/entity/Q11254,http://www.wikidata.org/entity/Q43084,http://www.wikidata.org/entity/Q93165,http://www.wikidata.org/entity/Q122679,http://www.wikidata.org/entity/Q131224,http://www.wikidata.org/entity/Q2370943,http://www.wikidata.org/entity/Q3406628,http://www.wikidata.org/entity/Q12533094,http://www.wikidata.org/entity/Q20638126,http://www.wikidata.org/entity/Q21546392"
DKQC114I082,1,2,Category:Stews,['Category:Stews'],http://www.wikidata.org/entity/Q8818087
DKQC114I082,1,3,main course,['main course'],http://www.wikidata.org/entity/Q772630
DKQC114I082,1,4,"goulash, fricassee, azu","['goulash, fricassee, azu']","http://www.wikidata.org/entity/Q205762,http://www.wikidata.org/entity/Q791790,http://www.wikidata.org/entity/Q2640746"
DKQC114I082,1,5,ragù,['ragù'],http://www.wikidata.org/entity/Q5571808
DKQC114I085,1,1,Turkish cuisine,['Turkish cuisine'],http://www.wikidata.org/entity/Q654493
DKQC114I085,1,3,Turkey,['Turkey'],http://www.wikidata.org/entity/Q43
DKQC114I086,1,1,Costa Rica,['Costa Rica'],http://www.wikidata.org/entity/Q800
DKQC114I086,1,2,cassava root,['cassava root'],http://www.wikidata.org/entity/Q43304555
DKQC114I097,1,1,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
DKQC114I097,1,2,chicken meat,['chicken meat'],http://www.wikidata.org/entity/Q864693
ZBOS117Q2,1,1,Template:Cereals,['Template:Cereals'],http://www.wikidata.org/entity/Q6868173
ZBOS117Q2,1,2,"Wikipedia:List of articles all languages should have, Wikipedia:Vital articles/Level/4","['Wikipedia:List of articles all languages should have, Wikipedia:Vital articles/Level/4']","http://www.wikidata.org/entity/Q5460604,http://www.wikidata.org/entity/Q6173448"
ZBOS117Q2,1,5,Category:Cereals,['Category:Cereals'],http://www.wikidata.org/entity/Q7038205
ZBOS117Q2,1,9,"Gujin Tushu Jicheng, Meyers Konversations-Lexikon, 4th edition (1885–1890)","['Gujin Tushu Jicheng, Meyers Konversations-Lexikon, 4th edition (1885–1890)']","http://www.wikidata.org/entity/Q1768721,http://www.wikidata.org/entity/Q19219752"
ZBOS117Q2,1,10,"cereals and pseudocereals, cereal legume","['cereals and pseudocereals, cereal legume']","http://www.wikidata.org/entity/Q2643145,http://www.wikidata.org/entity/Q2727662"
ZBOS117Q2,1,11,"Poaceae, pseudocereal","['Poaceae, pseudocereal']","http://www.wikidata.org/entity/Q43238,http://www.wikidata.org/entity/Q749997"
HHIZ123X01,1,1,"Coffea canephora, Coffea arabica, S795 coffee","['Coffea canephora, Coffea arabica, S795 coffee']","http://www.wikidata.org/entity/Q47532,http://www.wikidata.org/entity/Q47685,http://www.wikidata.org/entity/Q23936161"
HHIZ123X01,1,2,coffee bean,['coffee bean'],http://www.wikidata.org/entity/Q153697
HHIZ123X07,1,9,"Pyrus, Pyrus communis","['Pyrus, Pyrus communis']","http://www.wikidata.org/entity/Q434,http://www.wikidata.org/entity/Q146281"
HHIZ123X07,1,12,"yellow, green","['yellow, green']","http://www.wikidata.org/entity/Q943,http://www.wikidata.org/entity/Q3133"
HHIZ123X07,1,13,Metropolitan Museum of Art Tagging Vocabulary,['Metropolitan Museum of Art Tagging Vocabulary'],http://www.wikidata.org/entity/Q106727050
HHIZ123X07,1,14,"Pera, Choke pear","['Pera, Choke pear']","http://www.wikidata.org/entity/Q1258837,http://www.wikidata.org/entity/Q1815517"
HHIZ123X23,1,1,"Citrinos × clementina, satsuma","['Citrinos × clementina, satsuma']","http://www.wikidata.org/entity/Q460517,http://www.wikidata.org/entity/Q111909135"
HHIZ123X23,1,3,orange,['orange'],http://www.wikidata.org/entity/Q39338
HHIZ123X23,1,4,mandarin orange,['mandarin orange'],http://www.wikidata.org/entity/Q125337
HHIZ123X31,1,1,Category:Pitaya,['Category:Pitaya'],http://www.wikidata.org/entity/Q106231474
HHIZ123X31,1,7,"Pattaya, Pitahaya","['Pattaya, Pitahaya']","http://www.wikidata.org/entity/Q170919,http://www.wikidata.org/entity/Q3905820"
HHIZ123X45,1,2,species,['species'],http://www.wikidata.org/entity/Q7432
HHIZ123X45,1,5,"fruit, medicinal plant, afforestation","['fruit, medicinal plant, afforestation']","http://www.wikidata.org/entity/Q1364,http://www.wikidata.org/entity/Q188840,http://www.wikidata.org/entity/Q2384419"
HHIZ123X45,1,7,Nephelium,['Nephelium'],http://www.wikidata.org/entity/Q2697447
HHIZ123X45,1,11,rambutan,['rambutan'],http://www.wikidata.org/entity/Q104727207
HHIZ123X45,1,15,"Flora Reipublicae Popularis Sinicae, volume 47(1)","['Flora Reipublicae Popularis Sinicae, volume 47(1)']",http://www.wikidata.org/entity/Q112869436
HHIZ123X45,1,16,Euphoria,['Euphoria'],http://www.wikidata.org/entity/Q234446
HHIZ123X45,1,20,Category:Nephelium lappaceum,['Category:Nephelium lappaceum'],http://www.wikidata.org/entity/Q55303136
HHIZ123X45,1,21,Least Concern,['Least Concern'],http://www.wikidata.org/entity/Q211005
HHIZ123X45,1,23,WikiProject Invasion Biology,['WikiProject Invasion Biology'],http://www.wikidata.org/entity/Q56241615
HHIZ123X58,1,3,Category:Avocado,['Category:Avocado'],http://www.wikidata.org/entity/Q49824607
HHIZ123X58,1,8,avocado,['avocado'],http://www.wikidata.org/entity/Q37153
HHIZ123X58,1,12,"yellow, green","['yellow, green']","http://www.wikidata.org/entity/Q943,http://www.wikidata.org/entity/Q3133"
HHIZ123X58,1,15,"avocado, lawyer","['avocado, lawyer']","http://www.wikidata.org/entity/Q37153,http://www.wikidata.org/entity/Q40348"
FWUH124H00,1,1,Portugal,['Portugal'],http://www.wikidata.org/entity/Q45
FWUH124H00,1,3,Portugal,['Portugal'],http://www.wikidata.org/entity/Q45
FWUH124H00,1,4,Fábrica de Manteiga da Fajã da Ovelha,['Fábrica de Manteiga da Fajã da Ovelha'],http://www.wikidata.org/entity/Q109352789
FWUH124H00,1,5,eagle,['eagle'],http://www.wikidata.org/entity/Q2092297
TIRI129C007,1,1,"drinking water, date, Tiger Nut (Cyperus esculentus) Commercialization: Health Aspects, Composition, Properties, and Food Applications","['drinking water, date, Tiger Nut (Cyperus esculentus) Commercialization: Health Aspects, Composition, Properties, and Food Applications']","http://www.wikidata.org/entity/Q7892,http://www.wikidata.org/entity/Q1652093,http://www.wikidata.org/entity/Q56701208"
TIRI129C007,1,2,drinking,['drinking'],http://www.wikidata.org/entity/Q876776
TIRI129C007,1,3,Nigeria,['Nigeria'],http://www.wikidata.org/entity/Q1033
TIRI129C007,1,4,Nigeria,['Nigeria'],http://www.wikidata.org/entity/Q1033
TIRI129C028,1,1,Belarusian cuisine,['Belarusian cuisine'],http://www.wikidata.org/entity/Q1850480
TIRI129C028,1,2,"Krupnik, Krupnik, Q12115083","['Krupnik, Krupnik, Q12115083']","http://www.wikidata.org/entity/Q1515088,http://www.wikidata.org/entity/Q2462044,http://www.wikidata.org/entity/Q12115083"
TIRI129C028,1,4,Polish–Lithuanian Commonwealth,['Polish–Lithuanian Commonwealth'],http://www.wikidata.org/entity/Q172107
TIRI129C033,1,2,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
TIRI129C033,1,3,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
TIRI129C033,1,4,"Tamarindus indica, chili powder, fruit, chamoy, shaved ice","['Tamarindus indica, chili powder, fruit, chamoy, shaved ice']","http://www.wikidata.org/entity/Q80235,http://www.wikidata.org/entity/Q1072946,http://www.wikidata.org/entity/Q3314483,http://www.wikidata.org/entity/Q5069848,http://www.wikidata.org/entity/Q7491078"
TIRI129C052,1,2,Italy,['Italy'],http://www.wikidata.org/entity/Q38
TIRI129C077,1,2,Taiwan,['Taiwan'],http://www.wikidata.org/entity/Q865
TIRI129C081,1,2,clam,['clam'],http://www.wikidata.org/entity/Q1192868
TIRI129C081,1,3,steaming,['steaming'],http://www.wikidata.org/entity/Q1415859
TIRI129C081,1,4,clam sauce,['clam sauce'],http://www.wikidata.org/entity/Q5125439
TIRI129C085,1,1,Category:Non-alcoholic drinks,['Category:Non-alcoholic drinks'],http://www.wikidata.org/entity/Q7166513
TIRI129C085,1,4,ethanol,['ethanol'],http://www.wikidata.org/entity/Q153
TIRI129C085,1,5,alcopop,['alcopop'],http://www.wikidata.org/entity/Q1571448
TIRI129C085,1,7,alcoholic beverage,['alcoholic beverage'],http://www.wikidata.org/entity/Q154
TIRI129C085,1,8,soft drink,['soft drink'],http://www.wikidata.org/entity/Q147538
TIRI129C091,1,2,Ate,['Ate'],http://www.wikidata.org/entity/Q3769630
TIRI129C091,1,4,S.A.,['S.A.'],http://www.wikidata.org/entity/Q166280
TIRI129C091,1,5,Peru,['Peru'],http://www.wikidata.org/entity/Q419
TIRI129C091,1,6,"SABMiller, Anheuser-Busch InBev","['SABMiller, Anheuser-Busch InBev']","http://www.wikidata.org/entity/Q4995,http://www.wikidata.org/entity/Q128738"
TIRI129C091,1,7,beverage industry,['beverage industry'],http://www.wikidata.org/entity/Q4899370
TIRI129C094,1,1,Canada,['Canada'],http://www.wikidata.org/entity/Q16
TIRI129C094,1,3,"vodka, ice cube, hot sauce, Worcestershire sauce, Clamato, peppercorn, Highball glass, celery salt, celery stalk, lime wedge","['vodka, ice cube, hot sauce, Worcestershire sauce, Clamato, peppercorn, Highball glass, celery salt, celery stalk, lime wedge']","http://www.wikidata.org/entity/Q374,http://www.wikidata.org/entity/Q488463,http://www.wikidata.org/entity/Q522171,http://www.wikidata.org/entity/Q842618,http://www.wikidata.org/entity/Q2975184,http://www.wikidata.org/entity/Q3143131,http://www.wikidata.org/entity/Q4131010,http://www.wikidata.org/entity/Q5057832,http://www.wikidata.org/entity/Q26876990,http://www.wikidata.org/entity/Q26877133"
TIRI129C094,1,4,Walter Chell,['Walter Chell'],http://www.wikidata.org/entity/Q67318525
TIRI129C094,1,5,Caesar,['Caesar'],http://www.wikidata.org/entity/Q109236
TIRI129C094,1,7,Julius Caesar,['Julius Caesar'],http://www.wikidata.org/entity/Q1048
TIRI129C111,1,2,England,['England'],http://www.wikidata.org/entity/Q21
TIRI129C111,1,3,"beer, wine, milk, honey, sugar, ale","['beer, wine, milk, honey, sugar, ale']","http://www.wikidata.org/entity/Q44,http://www.wikidata.org/entity/Q282,http://www.wikidata.org/entity/Q8495,http://www.wikidata.org/entity/Q10987,http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q208385"
TIRI129C113,1,2,North America,['North America'],http://www.wikidata.org/entity/Q49
TIRI129C113,1,3,Category:Root beer,['Category:Root beer'],http://www.wikidata.org/entity/Q7469294
TIRI129C113,1,5,Smilax ornata,['Smilax ornata'],http://www.wikidata.org/entity/Q15491883
TIRI129C114,1,1,sleep,['sleep'],http://www.wikidata.org/entity/Q35831
TIRI129C114,1,2,nightcap,['nightcap'],http://www.wikidata.org/entity/Q1755343
TIRI129C114,1,3,evening drink,['evening drink'],http://www.wikidata.org/entity/Q11514537
TIRI129C116,1,2,Category:Coffee drinks,['Category:Coffee drinks'],http://www.wikidata.org/entity/Q7440337
TIRI129C116,1,3,coffee,['coffee'],http://www.wikidata.org/entity/Q8486
TIRI129C116,1,4,coffee substitute,['coffee substitute'],http://www.wikidata.org/entity/Q1147571
TIRI129C121,1,1,Soviet Union,['Soviet Union'],http://www.wikidata.org/entity/Q15180
TIRI129C123,1,2,Georgia,['Georgia'],http://www.wikidata.org/entity/Q230
TIRI129C126,1,2,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
TIRI129C137,1,1,United States of America,['United States of America'],http://www.wikidata.org/entity/Q30
TIRI129C144,1,1,tequila,['tequila'],http://www.wikidata.org/entity/Q122195
TIRI129C144,1,2,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
TIRI129C156,1,1,United Kingdom,['United Kingdom'],http://www.wikidata.org/entity/Q145
TIRI129C165,1,1,Uruguay,['Uruguay'],http://www.wikidata.org/entity/Q77
TIRI129C165,1,4,Paso de los Toros,['Paso de los Toros'],http://www.wikidata.org/entity/Q664156
TIRI129C165,1,7,PepsiCo,['PepsiCo'],http://www.wikidata.org/entity/Q334800
TIRI129C165,1,8,Paso de los Toros,['Paso de los Toros'],http://www.wikidata.org/entity/Q664156
TIRI129C166,1,2,Serbia,['Serbia'],http://www.wikidata.org/entity/Q403
TIRI129C169,1,1,Riau,['Riau'],http://www.wikidata.org/entity/Q2175
TIRI129C169,1,2,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
TIRI129C169,1,3,Indonesia,['Indonesia'],http://www.wikidata.org/entity/Q252
TIRI129C179,1,2,Canada,['Canada'],http://www.wikidata.org/entity/Q16
TIRI129C179,1,3,Keurig Dr Pepper,['Keurig Dr Pepper'],http://www.wikidata.org/entity/Q3116111
TIRI129C179,1,5,Dr Pepper Snapple Group,['Dr Pepper Snapple Group'],http://www.wikidata.org/entity/Q1254149
TIRI129C194,1,4,Category:Syrup,['Category:Syrup'],http://www.wikidata.org/entity/Q8878709
TIRI129C194,1,6,"cooking, food industry, spread, Italian soda, dessert sauce","['cooking, food industry, spread, Italian soda, dessert sauce']","http://www.wikidata.org/entity/Q38695,http://www.wikidata.org/entity/Q540912,http://www.wikidata.org/entity/Q1472481,http://www.wikidata.org/entity/Q6093472,http://www.wikidata.org/entity/Q25327021"
TIRI129C194,1,8,"drinking water, juice, sugar, sucrose","['drinking water, juice, sugar, sucrose']","http://www.wikidata.org/entity/Q7892,http://www.wikidata.org/entity/Q8492,http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q4027534"
TIRI129C194,1,9,Brockhaus and Efron Encyclopedic Dictionary,['Brockhaus and Efron Encyclopedic Dictionary'],http://www.wikidata.org/entity/Q602358
TIRI129C194,1,10,"water, sugar, aroma compound","['water, sugar, aroma compound']","http://www.wikidata.org/entity/Q283,http://www.wikidata.org/entity/Q11002,http://www.wikidata.org/entity/Q2151963"
TIRI129C194,1,11,"reduction, dissolution","['reduction, dissolution']","http://www.wikidata.org/entity/Q1971485,http://www.wikidata.org/entity/Q3133701"
TIRI129C194,1,13,viscosity,['viscosity'],http://www.wikidata.org/entity/Q128709
TIRI129C201,1,2,Paris,['Paris'],http://www.wikidata.org/entity/Q90
TIRI129C234,1,1,Hong Kong,['Hong Kong'],http://www.wikidata.org/entity/Q8646
TIRI129C234,1,3,Vitasoy International Holdings,['Vitasoy International Holdings'],http://www.wikidata.org/entity/Q15081643
TIRI129C234,1,4,Vitasoy International Holdings,['Vitasoy International Holdings'],http://www.wikidata.org/entity/Q15081643
XGXC130E006,1,1,Category:Gukbap,['Category:Gukbap'],http://www.wikidata.org/entity/Q109355599
XGXC130E006,1,3,Korea,['Korea'],http://www.wikidata.org/entity/Q18097
XGXC130E006,1,4,"guk, bap","['guk, bap']","http://www.wikidata.org/entity/Q909643,http://www.wikidata.org/entity/Q3848094"
XGXC130E019,1,1,"Estonia, Latvia","['Estonia, Latvia']","http://www.wikidata.org/entity/Q191,http://www.wikidata.org/entity/Q211"
XGXC130E019,1,2,frikadeller,['frikadeller'],http://www.wikidata.org/entity/Q251265
XGXC130E029,1,2,Japan,['Japan'],http://www.wikidata.org/entity/Q17
XGXC130E029,1,3,pork meat,['pork meat'],http://www.wikidata.org/entity/Q191768
XGXC130E032,1,1,Italy,['Italy'],http://www.wikidata.org/entity/Q38
XGXC130E032,1,2,cucina povera,['cucina povera'],http://www.wikidata.org/entity/Q18031693
XGXC130E032,1,3,"pasta, common bean","['pasta, common bean']","http://www.wikidata.org/entity/Q178,http://www.wikidata.org/entity/Q74662248"
XGXC130E072,1,1,rutabaga,['rutabaga'],http://www.wikidata.org/entity/Q158464
XGXC130E072,1,2,Jenny Lind,['Jenny Lind'],http://www.wikidata.org/entity/Q231345
XGXC130E104,1,1,Thailand,['Thailand'],http://www.wikidata.org/entity/Q869
XGXC130E104,1,2,Tamarindus indica,['Tamarindus indica'],http://www.wikidata.org/entity/Q80235
XGXC130E111,1,2,Turkey,['Turkey'],http://www.wikidata.org/entity/Q43
XGXC130E114,1,1,Category:Cream soups,['Category:Cream soups'],http://www.wikidata.org/entity/Q20783157
XGXC130E115,1,1,Mexico,['Mexico'],http://www.wikidata.org/entity/Q96
XGXC130E115,1,2,Mexican cuisine,['Mexican cuisine'],http://www.wikidata.org/entity/Q207965
XGXC130E115,1,3,Mexican cuisine,['Mexican cuisine'],http://www.wikidata.org/entity/Q207965
XGXC130E115,1,4,"lime, broth, chicken meat, tomato, tortilla","['lime, broth, chicken meat, tomato, tortilla']","http://www.wikidata.org/entity/Q13195,http://www.wikidata.org/entity/Q275068,http://www.wikidata.org/entity/Q864693,http://www.wikidata.org/entity/Q20638126,http://www.wikidata.org/entity/Q55642411"
XGXC130E115,1,5,"lime, broth, chicken meat, tortilla","['lime, broth, chicken meat, tortilla']","http://www.wikidata.org/entity/Q13195,http://www.wikidata.org/entity/Q275068,http://www.wikidata.org/entity/Q864693,http://www.wikidata.org/entity/Q55642411"
XGXC130E118,1,1,cuisine of Lorraine,['cuisine of Lorraine'],http://www.wikidata.org/entity/Q3006959
XGXC130E118,1,3,Luxembourg,['Luxembourg'],http://www.wikidata.org/entity/Q32
XGXC130E118,1,4,green bean,['green bean'],http://www.wikidata.org/entity/Q2987371
XGXC130E120,1,2,Algeria,['Algeria'],http://www.wikidata.org/entity/Q262
XGXC130E129,1,2,Slovakia,['Slovakia'],http://www.wikidata.org/entity/Q214
XGXC130E131,1,2,offal,['offal'],http://www.wikidata.org/entity/Q157484
XGXC130E131,1,3,"Ersatz, turtle soup","['Ersatz, turtle soup']","http://www.wikidata.org/entity/Q300797,http://www.wikidata.org/entity/Q690048"
XGXC130E132,1,3,Turkey,['Turkey'],http://www.wikidata.org/entity/Q43
XGXC130E132,1,4,wheat,['wheat'],http://www.wikidata.org/entity/Q15645384
XGXC130E142,1,1,"Bourride, Buridda","['Bourride, Buridda']","http://www.wikidata.org/entity/Q895255,http://www.wikidata.org/entity/Q117018116"
